0.2916
0.5832
0.2916
0.5832
0.8748
0.5832
0.2916
0.5832
0.8748
1.1664
0.8748
0.5832
0.8748
1.1664
1.458
1.1664
0.8748
1.1664
0.8748
0.5832
0.2916
0
-0.2916
0
0.2916
0.5832
0.8748
0.5832
0.2916
0.5832
0.2916
0
-0.2916
-0.5832
-0.2916
-0.5832
-0.8748
-0.5832
-0.8748
-0.5832
-0.8748
-1.1664
-1.458
-1.7496
-1.458
-1.1664
-0.8748
-1.1664
-0.8748
-0.5832
-0.2916
-0.5832
-0.8748
-1.1664
-0.8748
-1.1664
-1.458
-1.7496
-2.0412
-2.3328
-2.6244
-2.916
-2.6244
-2.916
-2.6244
-2.3328
-2.6244
-2.916
-2.6244
-2.3328
-2.0412
-2.3328
-2.0412
-1.7496
-1.458
-1.7496
-2.0412
-2.3328
-2.6244
-2.916
-2.6244
-2.916
-3.2076
-3.4992
-3.2076
-3.4992
-3.7908
-3.4992
-3.7908
-3.4992
-3.7908
-3.4992
-3.7908
-3.4992
-3.2076
-3.4992
-3.7908
-3.4992
-3.2076
-3.4992
-3.7908
-3.4992
-3.7908
-4.0824
-4.374
-4.0824
-3.7908
-3.4992
-3.2076
-2.916
-2.6244
-2.3328
-2.6244
-2.916
-2.6244
-2.916
-2.6244
-2.3328
-2.0412
-1.7496
-2.0412
-2.3328
-2.0412
-2.3328
-2.6244
-2.916
-2.6244
-2.916
-3.2076
-3.4992
-3.7908
-3.4992
-3.7908
-3.4992
-3.7908
-3.4992
-3.7908
-3.4992
-3.2076
-2.916
-3.2076
-2.916
-3.2076
-3.4992
-3.7908
-4.0824
-4.374
-4.0824
-4.374
-4.6656
-4.9572
-5.2488
-4.9572
-5.2488
-4.9572
-5.2488
-4.9572
-4.6656
-4.9572
-5.2488
-5.5404
-5.832
-5.5404
-5.832
-6.1236
-5.832
-6.1236
-6.4152
-6.1236
-5.832
-5.5404
-5.2488
-4.9572
-4.6656
-4.374
-4.6656
-4.374
-4.0824
-3.7908
-4.0824
-3.7908
-3.4992
-3.2076
-3.4992
-3.7908
-4.0824
-3.7908
-3.4992
-3.2076
-2.916
-3.2076
-2.916
-3.2076
-3.4992
-3.2076
-2.916
-2.6244
